ac,eng,mass,distance,fuel,time
b37m,CFM56-5A3,57980,1250,3390,97
b37m,CFM56-5A3,57980,1776,4780,134
b37m,CFM56-5A3,57980,2301,6150,173
b37m,CFM56-5A3,57980,2827,7520,211
b37m,CFM56-5A3,57980,3352,8840,249
b37m,CFM56-5A3,57980,3878,10150,288
b37m,CFM56-5A3,57980,4403,11430,328
b37m,CFM56-5A3,57980,4929,12790,367
b37m,CFM56-5A3,59310,1250,3430,96
b37m,CFM56-5A3,59310,1776,4830,134
b37m,CFM56-5A3,59310,2301,6220,173
b37m,CFM56-5A3,59310,2827,7630,211
b37m,CFM56-5A3,59310,3352,8950,249
b37m,CFM56-5A3,59310,3878,10270,289
b37m,CFM56-5A3,59310,4403,11600,328
b37m,CFM56-5A3,59310,4929,12990,367
b37m,CFM56-5A3,60630,1250,3470,96
b37m,CFM56-5A3,60630,1776,4890,135
b37m,CFM56-5A3,60630,2301,6300,173
b37m,CFM56-5A3,60630,2827,7730,211
b37m,CFM56-5A3,60630,3352,9060,249
b37m,CFM56-5A3,60630,3878,10400,289
b37m,CFM56-5A3,60630,4403,11790,328
b37m,CFM56-5A3,60630,4929,13210,367
b37m,CFM56-5A3,61960,1776,4950,134
b37m,CFM56-5A3,61960,2301,6380,172
b37m,CFM56-5A3,61960,2827,7820,211
b37m,CFM56-5A3,61960,3352,9160,249
b37m,CFM56-5A3,61960,3878,10520,288
b37m,CFM56-5A3,61960,4403,11990,327
b37m,CFM56-5A3,61960,4929,13440,366
b37m,CFM56-5A3,63280,1250,3540,96
b37m,CFM56-5A3,63280,1776,5010,135
b37m,CFM56-5A3,63280,2301,6470,172
b37m,CFM56-5A3,63280,2827,7900,210
b37m,CFM56-5A3,63280,3352,9260,248
b37m,CFM56-5A3,63280,3878,10680,288
b37m,CFM56-5A3,63280,4403,12200,327
b37m,CFM56-5A3,63280,4929,13700,366
b37m,CFM56-5A3,64610,1776,5060,134
b37m,CFM56-5A3,64610,2301,6570,172
b37m,CFM56-5A3,64610,2827,7980,210
b37m,CFM56-5A3,64610,3352,9360,248
b37m,CFM56-5A3,64610,3878,10830,288
b37m,CFM56-5A3,64610,4403,12420,326
b37m,CFM56-5A3,64610,4929,13980,365
b37m,CFM56-5A3,65940,2301,6630,171
b37m,CFM56-5A3,65940,2827,8050,209
b37m,CFM56-5A3,65940,3352,9450,247
b37m,CFM56-5A3,65940,3878,11020,287
b37m,CFM56-5A3,65940,4403,12620,326
b37m,CFM56-5A3,65940,4929,14160,365
b37m,CFM56-5A3,67260,2827,8110,208
b37m,CFM56-5A3,67260,3352,9530,247
b37m,CFM56-5A3,67260,3878,11180,286
b37m,CFM56-5A3,67260,4403,12860,325
b37m,CFM56-5A3,67260,4929,14330,364
b37m,CFM56-5A3,68590,3352,9620,246
b37m,CFM56-5A3,68590,3878,11290,285
b37m,CFM56-5A3,68590,4403,13010,324
b37m,CFM56-5A3,68590,4929,14520,364
b37m,CFM56-5A3,69920,3878,11460,284
b37m,CFM56-5A3,69920,4403,13170,324
b37m,CFM56-5A3,69920,4929,14710,363
b37m,CFM56-5A3,71240,4403,13330,324
b37m,CFM56-5A3,71240,4929,14890,363
b37m,CFM56-5A3,72570,4403,13480,324
b37m,CFM56-5A3,72570,4929,15070,362
b37m,CFM56-5A3,73890,4929,15250,361
b37m,CFM56-5B4,54000,725,1860,59
b37m,CFM56-5B4,54000,1250,3130,97
b37m,CFM56-5B4,54000,1776,4390,135
b37m,CFM56-5B4,54000,2301,5640,173
b37m,CFM56-5B4,54000,2827,6870,211
b37m,CFM56-5B4,54000,3352,8090,249
b37m,CFM56-5B4,55330,725,1880,58
b37m,CFM56-5B4,55330,1250,3170,96
b37m,CFM56-5B4,55330,1776,4440,135
b37m,CFM56-5B4,55330,2301,5700,173
b37m,CFM56-5B4,55330,2827,6950,211
b37m,CFM56-5B4,55330,3352,8180,249
b37m,CFM56-5B4,55330,3878,9390,289
b37m,CFM56-5B4,56650,725,1900,58
b37m,CFM56-5B4,56650,1250,3200,97
b37m,CFM56-5B4,56650,1776,4490,135
b37m,CFM56-5B4,56650,2301,5770,173
b37m,CFM56-5B4,56650,2827,7050,211
b37m,CFM56-5B4,56650,3352,8270,250
b37m,CFM56-5B4,56650,3878,9500,289
b37m,CFM56-5B4,56650,4403,10680,328
b37m,CFM56-5B4,57980,725,1920,58
b37m,CFM56-5B4,57980,1250,3240,96
b37m,CFM56-5B4,57980,1776,4540,134
b37m,CFM56-5B4,57980,2301,5840,172
b37m,CFM56-5B4,57980,2827,7150,210
b37m,CFM56-5B4,57980,3352,8370,250
b37m,CFM56-5B4,57980,3878,9610,289
b37m,CFM56-5B4,57980,4403,10810,328
b37m,CFM56-5B4,57980,4929,12020,368
b37m,CFM56-5B4,59310,725,1940,58
b37m,CFM56-5B4,59310,1250,3270,96
b37m,CFM56-5B4,59310,1776,4590,134
b37m,CFM56-5B4,59310,2301,5910,172
b37m,CFM56-5B4,59310,2827,7240,210
b37m,CFM56-5B4,59310,3352,8470,250
b37m,CFM56-5B4,59310,3878,9720,289
b37m,CFM56-5B4,59310,4403,10940,328
b37m,CFM56-5B4,59310,4929,12210,368
b37m,CFM56-5B4,60630,725,1960,58
b37m,CFM56-5B4,60630,1250,3310,96
b37m,CFM56-5B4,60630,1776,4650,134
b37m,CFM56-5B4,60630,2301,5990,172
b37m,CFM56-5B4,60630,2827,7330,211
b37m,CFM56-5B4,60630,3352,8580,250
b37m,CFM56-5B4,60630,3878,9830,289
b37m,CFM56-5B4,60630,4403,11070,329
b37m,CFM56-5B4,60630,4929,12400,368
b37m,CFM56-5B4,61960,1250,3340,96
b37m,CFM56-5B4,61960,1776,4710,134
b37m,CFM56-5B4,61960,2301,6080,172
b37m,CFM56-5B4,61960,2827,7410,210
b37m,CFM56-5B4,61960,3352,8680,250
b37m,CFM56-5B4,61960,3878,9950,289
b37m,CFM56-5B4,61960,4403,11240,328
b37m,CFM56-5B4,61960,4929,12600,368
b37m,CFM56-5B4,63280,1250,3380,95
b37m,CFM56-5B4,63280,1776,4770,133
b37m,CFM56-5B4,63280,2301,6170,171
b37m,CFM56-5B4,63280,2827,7490,210
b37m,CFM56-5B4,63280,3352,8770,249
b37m,CFM56-5B4,63280,3878,10060,289
b37m,CFM56-5B4,63280,4403,11410,328
b37m,CFM56-5B4,63280,4929,12810,367
b37m,CFM56-5B4,64610,1776,4820,132
b37m,CFM56-5B4,64610,2301,6270,170
b37m,CFM56-5B4,64610,2827,7570,209
b37m,CFM56-5B4,64610,3352,8870,249
b37m,CFM56-5B4,64610,3878,10170,288
b37m,CFM56-5B4,64610,4403,11570,328
b37m,CFM56-5B4,64610,4929,13010,367
b37m,CFM56-5B4,65940,2301,6320,170
b37m,CFM56-5B4,65940,2827,7650,209
b37m,CFM56-5B4,65940,3352,8960,248
b37m,CFM56-5B4,65940,3878,10280,288
b37m,CFM56-5B4,65940,4403,11750,327
b37m,CFM56-5B4,65940,4929,13200,366
b37m,CFM56-5B4,67260,2827,7700,208
b37m,CFM56-5B4,67260,3352,9050,247
