ac,eng,mass,distance,fuel,time
e170,CFM56-5-A1,31180,1036,1840,78
e170,CFM56-5-A1,31180,1315,2320,98
e170,CFM56-5-A1,31180,1594,2800,118
e170,CFM56-5-A1,31180,1873,3280,139
e170,CFM56-5-A1,31180,2152,3750,159
e170,CFM56-5-A1,31180,2431,4220,180
e170,CFM56-5-A1,31180,2710,4680,201
e170,CFM56-5-A1,31620,757,1360,58
e170,CFM56-5-A1,31620,1036,1850,78
e170,CFM56-5-A1,31620,1315,2330,98
e170,CFM56-5-A1,31620,1594,2810,118
e170,CFM56-5-A1,31620,1873,3290,139
e170,CFM56-5-A1,31620,2152,3770,159
e170,CFM56-5-A1,31620,2431,4240,180
e170,CFM56-5-A1,31620,2710,4710,201
e170,CFM56-5-A1,32070,478,880,37
e170,CFM56-5-A1,32070,757,1370,57
e170,CFM56-5-A1,32070,1315,2340,98
e170,CFM56-5-A1,32070,1594,2830,118
e170,CFM56-5-A1,32070,1873,3310,139
e170,CFM56-5-A1,32070,2152,3790,159
e170,CFM56-5-A1,32070,2431,4270,180
e170,CFM56-5-A1,32070,2710,4730,201
e170,CFM56-5-A1,32520,1036,1870,78
e170,CFM56-5-A1,32520,1315,2360,98
e170,CFM56-5-A1,32520,1594,2850,117
e170,CFM56-5-A1,32520,1873,3330,138
e170,CFM56-5-A1,32520,2152,3810,159
e170,CFM56-5-A1,32520,2431,4290,180
e170,CFM56-5-A1,32520,2710,4760,200
e170,CFM56-5-A1,32960,757,1380,57
e170,CFM56-5-A1,32960,1036,1870,78
e170,CFM56-5-A1,32960,1315,2370,98
e170,CFM56-5-A1,32960,1594,2860,117
e170,CFM56-5-A1,32960,1873,3350,137
e170,CFM56-5-A1,32960,2152,3830,158
e170,CFM56-5-A1,32960,2431,4310,179
e170,CFM56-5-A1,32960,2710,4780,200
e170,CFM56-5-A1,33410,478,880,37
e170,CFM56-5-A1,33410,757,1380,57
e170,CFM56-5-A1,33410,1315,2380,97
