ac,eng,mass,distance,fuel
e195,CFM56-5B4,38510,1315,2780
e195,CFM56-5B4,38510,1594,3350
e195,CFM56-5B4,38510,1873,3910
e195,CFM56-5B4,38510,2152,4480
e195,CFM56-5B4,38510,2431,5040
e195,CFM56-5B4,38510,2710,5600
e195,CFM56-5B4,39350,478,1070
e195,CFM56-5B4,39350,757,1650
e195,CFM56-5B4,39350,1036,2220
e195,CFM56-5B4,39350,1315,2800
e195,CFM56-5B4,39350,1594,3370
e195,CFM56-5B4,39350,1873,3950
e195,CFM56-5B4,39350,2152,4520
e195,CFM56-5B4,39350,2431,5090
e195,CFM56-5B4,39350,2710,5650
e195,CFM56-5B4,40190,200,490
e195,CFM56-5B4,40190,478,1080
e195,CFM56-5B4,40190,757,1660
e195,CFM56-5B4,40190,1036,2240
e195,CFM56-5B4,40190,1315,2820
e195,CFM56-5B4,40190,1594,3400
e195,CFM56-5B4,40190,1873,3980
e195,CFM56-5B4,40190,2152,4560
e195,CFM56-5B4,40190,2431,5140
e195,CFM56-5B4,40190,2710,5690
e195,CFM56-5B4,41030,200,490
e195,CFM56-5B4,41030,478,1090
e195,CFM56-5B4,41030,757,1680
e195,CFM56-5B4,41030,1036,2260
e195,CFM56-5B4,41030,1315,2850
e195,CFM56-5B4,41030,1594,3430
e195,CFM56-5B4,41030,1873,4020
e195,CFM56-5B4,41030,2152,4610
e195,CFM56-5B4,41030,2431,5190
e195,CFM56-5B4,41030,2710,5740
e195,CFM56-5B4,41870,478,1100
e195,CFM56-5B4,41870,757,1690
e195,CFM56-5B4,41870,1036,2280
e195,CFM56-5B4,41870,1315,2870
e195,CFM56-5B4,41870,1594,3460
e195,CFM56-5B4,41870,1873,4060
e195,CFM56-5B4,41870,2152,4660
e195,CFM56-5B4,41870,2431,5230
e195,CFM56-5B4,41870,2710,5790
e195,CFM56-5B4,42710,478,1110
e195,CFM56-5B4,42710,757,1700
e195,CFM56-5B4,42710,1036,2300
e195,CFM56-5B4,42710,1315,2900
e195,CFM56-5B4,42710,1594,3500
e195,CFM56-5B4,42710,1873,4100
e195,CFM56-5B4,42710,2152,4700
e195,CFM56-5B4,42710,2431,5280
e195,CFM56-5B4,42710,2710,5840
e195,CFM56-5B4,43550,200,500
e195,CFM56-5B4,43550,478,1110
e195,CFM56-5B4,43550,757,1720
e195,CFM56-5B4,43550,1036,2320
e195,CFM56-5B4,43550,1315,2930
e195,CFM56-5B4,43550,1594,3540
e195,CFM56-5B4,43550,1873,4140
e195,CFM56-5B4,43550,2152,4740
e195,CFM56-5B4,43550,2431,5330
e195,CFM56-5B4,43550,2710,5890
e195,CFM56-5B4,44390,200,500
e195,CFM56-5B4,44390,478,1120
e195,CFM56-5B4,44390,757,1730
e195,CFM56-5B4,44390,1036,2340
e195,CFM56-5B4,44390,1315,2960
e195,CFM56-5B4,44390,1594,3580
e195,CFM56-5B4,44390,1873,4180
e195,CFM56-5B4,44390,2152,4780
e195,CFM56-5B4,44390,2431,5370
e195,CFM56-5B4,44390,2710,5940
e195,CFM56-5B4,45230,200,500
e195,CFM56-5B4,45230,478,1130
e195,CFM56-5B4,45230,757,1750
e195,CFM56-5B4,45230,1036,2370
e195,CFM56-5B4,45230,1315,2990
e195,CFM56-5B4,45230,1594,3610
e195,CFM56-5B4,45230,1873,4220
e195,CFM56-5B4,45230,2152,4820
e195,CFM56-5B4,45230,2431,5420
e195,CFM56-5B4,45230,2710,5990
e195,CFM56-5B4,46080,478,1140
e195,CFM56-5B4,46080,757,1760
e195,CFM56-5B4,46080,1036,2390
e195,CFM56-5B4,46080,1594,3650
e195,CFM56-5B4,46080,1873,4260
e195,CFM56-5B4,46080,2152,4870
e195,CFM56-5B4,46080,2431,5470
e195,CFM56-5B4,46080,2710,6050
e195,CFM56-5B4,46920,1036,2420
e195,CFM56-5B4,46920,1315,3050
e195,CFM56-5B4,46920,1594,3690
e195,CFM56-5B4,46920,1873,4300
e195,CFM56-5B4,46920,2152,4910
e195,CFM56-5B4,46920,2431,5520
e195,CFM56-5B4,46920,2710,6100
e195,CFM56-5B4,47760,1315,3080
e195,CFM56-5B4,47760,1594,3710
e195,CFM56-5B4,47760,1873,4340
e195,CFM56-5B4,47760,2152,4950
e195,CFM56-5B4,47760,2431,5570
e195,CFM56-5B4,47760,2710,6160
e195,CFM56-5B4,48600,1873,4370
e195,CFM56-5B4,48600,2152,5000
e195,CFM56-5B4,48600,2431,5620
e195,CFM56-5B4,48600,2710,6210
e195,CFM56-5B4,49440,2152,5040
e195,CFM56-5B4,49440,2431,5660
e195,CFM56-5B4,49440,2710,6260
e195,CFM56-5B4,50280,2431,5680
e195,CFM56-5B4,50280,2710,6310
e195,CFM56-5B5,34300,478,1020
e195,CFM56-5B5,34300,757,1580
e195,CFM56-5B5,34300,1036,2140
e195,CFM56-5B5,34300,1315,2690
e195,CFM56-5B5,34300,1594,3240
e195,CFM56-5B5,34300,1873,3790
e195,CFM56-5B5,34300,2152,4340
e195,CFM56-5B5,34300,2431,4880
e195,CFM56-5B5,34300,2710,5420
e195,CFM56-5B5,35140,757,1590
e195,CFM56-5B5,35140,1036,2150
e195,CFM56-5B5,35140,1315,2710
e195,CFM56-5B5,35140,1594,3270
e195,CFM56-5B5,35140,1873,3820
e195,CFM56-5B5,35140,2152,4370
e195,CFM56-5B5,35140,2431,4920
e195,CFM56-5B5,35140,2710,5460
e195,CFM56-5B5,35980,478,1040
e195,CFM56-5B5,35980,757,1600
e195,CFM56-5B5,35980,1036,2170
e195,CFM56-5B5,35980,1315,2730
e195,CFM56-5B5,35980,1594,3290
e195,CFM56-5B5,35980,1873,3850
e195,CFM56-5B5,35980,2152,4410
e195,CFM56-5B5,35980,2431,4960
e195,CFM56-5B5,35980,2710,5500
e195,CFM56-5B5,36820,757,1620
e195,CFM56-5B5,36820,1036,2190
e195,CFM56-5B5,36820,1315,2750
e195,CFM56-5B5,36820,1594,3320
e195,CFM56-5B5,36820,1873,3880
e195,CFM56-5B5,36820,2152,4440
e195,CFM56-5B5,36820,2431,5000
e195,CFM56-5B5,36820,2710,5550
e195,CFM56-5B5,37660,757,1630
e195,CFM56-5B5,37660,1036,2200
e195,CFM56-5B5,37660,1315,2780
e195,CFM56-5B5,37660,1594,3350
e195,CFM56-5B5,37660,1873,3910
e195,CFM56-5B5,37660,2152,4480
e195,CFM56-5B5,37660,2431,5040
e195,CFM56-5B5,37660,2710,5600
e195,CFM56-5B5,38510,757,1640
e195,CFM56-5B5,38510,1036,2220
e195,CFM56-5B5,38510,1315,2800
e195,CFM56-5B5,38510,1594,3380
e195,CFM56-5B5,38510,1873,3950
e195,CFM56-5B5,38510,2152,4520
e195,CFM56-5B5,38510,2431,5080
e195,CFM56-5B5,38510,2710,5650
e195,CFM56-5B5,39350,757,1650
e195,CFM56-5B5,39350,1036,2240
e195,CFM56-5B5,39350,1315,2820
e195,CFM56-5B5,39350,1594,3400
e195,CFM56-5B5,39350,1873,3980
e195,CFM56-5B5,39350,2152,4560
e195,CFM56-5B5,39350,2431,5130
e195,CFM56-5B5,39350,2710,5700
e195,CFM56-5B5,40190,757,1670
e195,CFM56-5B5,40190,1036,2260
e195,CFM56-5B5,40190,1315,2850
e195,CFM56-5B5,40190,1594,3430
e195,CFM56-5B5,40190,1873,4020
e195,CFM56-5B5,40190,2152,4600
