ac,eng,mass,distance,fuel,time
b763,CFM56-5B4,120920,4352,22430,370
b763,CFM56-5B4,120920,5391,27710,457
b763,CFM56-5B4,123510,1238,6850,110
b763,CFM56-5B4,123510,2276,12310,196
b763,CFM56-5B4,123510,3314,17570,283
b763,CFM56-5B4,123510,4352,22820,370
b763,CFM56-5B4,123510,5391,28190,457
b763,CFM56-5B4,123510,6429,33270,545
b763,CFM56-5B4,126090,1238,6940,110
b763,CFM56-5B4,126090,2276,12480,195
b763,CFM56-5B4,126090,3314,17860,282
b763,CFM56-5B4,126090,4352,23210,370
b763,CFM56-5B4,126090,5391,28720,457
b763,CFM56-5B4,126090,6429,33900,545
b763,CFM56-5B4,128680,1238,7030,110
b763,CFM56-5B4,128680,2276,12660,195
b763,CFM56-5B4,128680,3314,18160,282
b763,CFM56-5B4,128680,4352,23630,370
b763,CFM56-5B4,128680,5391,29260,457
b763,CFM56-5B4,128680,6429,34490,544
b763,CFM56-5B4,128680,7467,39600,632
b763,CFM56-5B4,131260,1238,7120,110
b763,CFM56-5B4,131260,2276,12840,195
b763,CFM56-5B4,131260,3314,18460,282
b763,CFM56-5B4,131260,4352,24070,370
b763,CFM56-5B4,131260,5391,29820,457
b763,CFM56-5B4,131260,6429,35140,544
b763,CFM56-5B4,131260,7467,40340,633
b763,CFM56-5B4,133850,1238,7200,110
b763,CFM56-5B4,133850,2276,13020,195
b763,CFM56-5B4,133850,3314,18750,281
b763,CFM56-5B4,133850,4352,24520,369
b763,CFM56-5B4,133850,5391,30390,457
b763,CFM56-5B4,133850,6429,35820,544
b763,CFM56-5B4,133850,7467,40990,632
b763,CFM56-5B4,136430,1238,7290,109
b763,CFM56-5B4,136430,2276,13210,195
b763,CFM56-5B4,136430,3314,19080,281
b763,CFM56-5B4,136430,4352,25000,369
b763,CFM56-5B4,136430,5391,30980,457
b763,CFM56-5B4,136430,6429,36520,544
b763,CFM56-5B4,136430,7467,42260,642
b763,CFM56-5B4,136430,8505,45780,721
b763,CFM56-5B4,139020,1238,7380,109
b763,CFM56-5B4,139020,2276,13390,195
b763,CFM56-5B4,139020,3314,19410,281
b763,CFM56-5B4,139020,4352,25390,368
b763,CFM56-5B4,139020,5391,31580,457
b763,CFM56-5B4,139020,6429,37230,544
b763,CFM56-5B4,139020,7467,42570,632
b763,CFM56-5B4,141600,1238,7470,109
b763,CFM56-5B4,141600,2276,13590,195
b763,CFM56-5B4,141600,3314,19760,281
b763,CFM56-5B4,141600,4352,25890,368
b763,CFM56-5B4,141600,5391,32190,457
b763,CFM56-5B4,141600,6429,37970,544
b763,CFM56-5B4,141600,7467,43390,632
b763,CFM56-5B4,141600,8505,47320,721
b763,CFM56-5B4,141600,9544,52300,809
b763,CFM56-5B4,144190,2276,13800,195
b763,CFM56-5B4,144190,3314,20120,281
b763,CFM56-5B4,144190,4352,26400,368
b763,CFM56-5B4,144190,5391,32840,456
b763,CFM56-5B4,144190,6429,38730,544
b763,CFM56-5B4,144190,7467,44240,632
b763,CFM56-5B4,144190,8505,48130,721
b763,CFM56-5B4,144190,9544,53130,808
b763,CFM56-5B4,146770,2276,14010,195
b763,CFM56-5B4,146770,3314,20480,281
b763,CFM56-5B4,146770,4352,26940,368
b763,CFM56-5B4,146770,5391,33490,456
b763,CFM56-5B4,146770,6429,39490,544
b763,CFM56-5B4,146770,7467,45100,632
b763,CFM56-5B4,146770,8505,48940,721
b763,CFM56-5B4,146770,9544,54000,808
b763,CFM56-5B4,149360,2276,14250,195
b763,CFM56-5B4,149360,3314,20860,281
b763,CFM56-5B4,149360,4352,27500,368
b763,CFM56-5B4,149360,5391,34170,456
b763,CFM56-5B4,149360,6429,40220,543
b763,CFM56-5B4,149360,7467,45990,632
b763,CFM56-5B4,149360,8505,49820,721
b763,CFM56-5B4,149360,9544,54820,809
b763,CFM56-5B4,151940,3314,21250,281
b763,CFM56-5B4,151940,4352,28090,368
b763,CFM56-5B4,151940,5391,34860,456
b763,CFM56-5B4,151940,6429,41120,543
b763,CFM56-5B4,151940,7467,46900,631
b763,CFM56-5B4,151940,8505,50690,720
b763,CFM56-5B4,151940,9544,55850,809
b763,CFM56-5B4,154530,3314,21660,281
b763,CFM56-5B4,154530,4352,28710,368
b763,CFM56-5B4,154530,5391,35580,456
b763,CFM56-5B4,154530,6429,41970,543
b763,CFM56-5B4,154530,7467,47820,631
b763,CFM56-5B4,154530,8505,51300,721
b763,CFM56-5B4,157110,4352,29350,368
b763,CFM56-5B4,157110,5391,36310,456
b763,CFM56-5B4,157110,6429,42840,543
b763,CFM56-5B4,157110,7467,48820,630
b763,CFM56-5B4,157110,8505,52530,720
b763,CFM56-5B4,157110,9544,57790,808
b763,CFM56-5B5,108000,2276,12120,223
b763,CFM56-5B5,108000,3314,17410,314
b763,CFM56-5B5,110580,2276,12330,254
b763,CFM56-5B5,110580,3314,17650,315
b763,CFM56-5B5,113170,2276,12420,227
b763,CFM56-5B5,113170,3314,17980,304
b763,CFM56-5B5,113170,4352,23410,390
b763,CFM56-5B5,115750,2276,12620,250
b763,CFM56-5B5,115750,3314,18250,360
b763,CFM56-5B5,115750,4352,23500,386
b763,CFM56-5B5,118340,2276,12770,248
b763,CFM56-5B5,118340,3314,18460,357
b763,CFM56-5B5,118340,4352,24000,469
b763,CFM56-5B5,120920,2276,12920,246
b763,CFM56-5B5,120920,3314,18670,354
b763,CFM56-5B5,120920,4352,24280,390
