ac,eng,mass,distance,fuel,time
b748,CFM56-5-A1,264120,1591,18590,170
b748,CFM56-5-A1,264120,2983,34680,308
b748,CFM56-5-A1,273550,1591,19010,168
b748,CFM56-5-A1,273550,2983,35430,303
b748,CFM56-5-A1,273550,4375,51280,442
b748,CFM56-5-A1,282970,1591,19420,165
b748,CFM56-5-A1,282970,2983,36210,299
b748,CFM56-5-A1,282970,4375,52380,436
b748,CFM56-5-A1,292400,1591,19920,163
b748,CFM56-5-A1,292400,2983,37040,296
b748,CFM56-5-A1,292400,4375,53530,430
b748,CFM56-5-A1,301830,1591,20360,161
b748,CFM56-5-A1,301830,2983,37930,292
b748,CFM56-5-A1,301830,4375,54750,425
b748,CFM56-5-A1,301830,5766,70220,486
b748,CFM56-5-A1,311250,1591,20980,160
b748,CFM56-5-A1,311250,2983,38880,288
b748,CFM56-5-A1,311250,4375,56060,420
b748,CFM56-5-A1,311250,7158,94360,586
b748,CFM56-5-A1,320680,1591,21590,158
b748,CFM56-5-A1,320680,2983,39930,285
b748,CFM56-5-A1,320680,4375,57490,415
b748,CFM56-5-A1,320680,5766,74290,550
b748,CFM56-5-A1,330110,1591,22280,156
b748,CFM56-5-A1,330110,2983,41110,282
b748,CFM56-5-A1,330110,4375,59060,410
b748,CFM56-5-A1,330110,5766,75640,495
b748,CFM56-5-A1,330110,7158,92650,681
b748,CFM56-5-A1,339530,2983,42440,279
b748,CFM56-5-A1,339530,4375,60830,406
b748,CFM56-5-A1,339530,5766,78340,537
b748,CFM56-5-A1,339530,7158,95100,673
b748,CFM56-5-A1,339530,8550,116840,717
b748,CFM56-5-A1,348960,2983,43990,276
b748,CFM56-5-A1,348960,4375,62840,401
b748,CFM56-5-A1,348960,5766,80770,532
b748,CFM56-5-A1,348960,7158,97850,666
b748,CFM56-5-A1,348960,8550,118450,808
b748,CFM56-5-A1,358380,4375,65220,397
b748,CFM56-5-A1,358380,5766,83590,526
b748,CFM56-5-A1,358380,7158,101030,659
