ac,eng,mass,distance,fuel,time
a321,CFM56-5-A1,58200,770,2100,62
a321,CFM56-5-A1,58200,1341,3590,104
a321,CFM56-5-A1,58200,1912,5080,145
a321,CFM56-5-A1,58200,2483,6540,186
a321,CFM56-5-A1,58200,3054,7980,227
a321,CFM56-5-A1,58200,3625,9410,270
a321,CFM56-5-A1,60010,770,2130,62
a321,CFM56-5-A1,60010,1341,3650,103
a321,CFM56-5-A1,60010,1912,5150,145
a321,CFM56-5-A1,60010,2483,6650,186
a321,CFM56-5-A1,60010,3054,8140,228
a321,CFM56-5-A1,60010,3625,9560,270
a321,CFM56-5-A1,60010,4196,10970,312
a321,CFM56-5-A1,61820,1341,3700,103
a321,CFM56-5-A1,61820,1912,5230,144
a321,CFM56-5-A1,61820,2483,6750,186
a321,CFM56-5-A1,61820,3054,8280,228
a321,CFM56-5-A1,61820,3625,9710,270
a321,CFM56-5-A1,61820,4196,11150,312
a321,CFM56-5-A1,61820,4767,12670,355
a321,CFM56-5-A1,63630,770,2170,61
a321,CFM56-5-A1,63630,1341,3760,104
a321,CFM56-5-A1,63630,1912,5320,145
a321,CFM56-5-A1,63630,2483,6870,186
a321,CFM56-5-A1,63630,3054,8410,228
a321,CFM56-5-A1,63630,3625,9870,270
a321,CFM56-5-A1,63630,4196,11380,312
a321,CFM56-5-A1,63630,4767,12960,355
a321,CFM56-5-A1,63630,5338,14300,398
a321,CFM56-5-A1,65430,1912,5400,144
a321,CFM56-5-A1,65430,2483,6990,185
a321,CFM56-5-A1,65430,3054,8530,227
a321,CFM56-5-A1,65430,3625,10020,269
a321,CFM56-5-A1,65430,4196,11640,312
a321,CFM56-5-A1,65430,4767,13280,354
a321,CFM56-5-A1,65430,5338,14580,398
a321,CFM56-5-A1,67240,1912,5480,144
a321,CFM56-5-A1,67240,2483,7130,186
a321,CFM56-5-A1,67240,3054,8650,227
a321,CFM56-5-A1,67240,3625,10180,269
a321,CFM56-5-A1,67240,4196,11890,311
a321,CFM56-5-A1,67240,4767,13630,354
a321,CFM56-5-A1,67240,5338,14870,397
a321,CFM56-5-A1,69050,1341,3910,117
a321,CFM56-5-A1,69050,1912,5570,145
a321,CFM56-5-A1,69050,2483,7200,185
a321,CFM56-5-A1,69050,3054,8760,226
a321,CFM56-5-A1,69050,3625,10370,268
a321,CFM56-5-A1,69050,4196,12170,310
a321,CFM56-5-A1,69050,4767,13920,353
a321,CFM56-5-A1,69050,5338,15140,396
a321,CFM56-5-A1,70860,1912,5670,145
a321,CFM56-5-A1,70860,2483,7290,184
a321,CFM56-5-A1,70860,3054,8850,226
a321,CFM56-5-A1,70860,3625,10520,267
a321,CFM56-5-A1,70860,4196,12420,309
a321,CFM56-5-A1,70860,4767,14150,352
a321,CFM56-5-A1,70860,5338,15420,395
a321,CFM56-5-A1,72670,1912,5780,144
a321,CFM56-5-A1,72670,2483,7370,184
a321,CFM56-5-A1,72670,3054,8960,225
a321,CFM56-5-A1,72670,3625,10720,267
a321,CFM56-5-A1,72670,4196,12620,308
a321,CFM56-5-A1,72670,4767,14400,351
a321,CFM56-5-A1,72670,5338,15740,393
a321,CFM56-5-A1,74480,1341,4090,101
a321,CFM56-5-A1,74480,1912,5860,144
a321,CFM56-5-A1,74480,2483,7460,183
a321,CFM56-5-A1,74480,3054,9060,225
a321,CFM56-5-A1,74480,3625,10930,267
a321,CFM56-5-A1,74480,4196,12900,309
a321,CFM56-5-A1,74480,4767,14640,352
a321,CFM56-5-A1,74480,5338,16030,392
a321,CFM56-5-A1,76290,1912,6110,150
a321,CFM56-5-A1,76290,2483,7550,183
a321,CFM56-5-A1,76290,3054,9180,224
a321,CFM56-5-A1,76290,3625,11120,266
a321,CFM56-5-A1,76290,4196,13120,308
a321,CFM56-5-A1,76290,4767,14870,350
a321,CFM56-5-A1,76290,5338,16330,391
a321,CFM56-5-A1,78100,2483,7630,182
a321,CFM56-5-A1,78100,3054,9330,224
a321,CFM56-5-A1,78100,3625,11330,265
a321,CFM56-5-A1,78100,4196,13320,307
a321,CFM56-5-A1,78100,4767,15120,349
a321,CFM56-5-A1,78100,5338,16650,390
a321,CFM56-5-A1,79900,1912,6280,150
a321,CFM56-5-A1,79900,2483,7720,182
a321,CFM56-5-A1,79900,3054,9490,223
a321,CFM56-5-A1,79900,3625,11550,265
a321,CFM56-5-A1,79900,4196,13530,306
a321,CFM56-5-A1,79900,4767,15370,348
a321,CFM56-5-A1,79900,5338,16980,389
a321,CFM56-5-A1,81710,1912,6400,157
a321,CFM56-5-A1,81710,2483,8200,190
