ac,eng,mass,distance,fuel,time
a388,CFM56-5-A1,332400,2462,32940,262
a388,CFM56-5-A1,344080,2462,33670,258
a388,CFM56-5-A1,344080,4725,63540,396
a388,CFM56-5-A1,355770,2462,34430,255
a388,CFM56-5-A1,367450,2462,35220,252
a388,CFM56-5-A1,379140,2462,36050,248
a388,CFM56-5-A1,379140,4725,67620,470
a388,CFM56-5-A1,390820,2462,36930,245
a388,CFM56-5-A1,402510,2462,37880,242
a388,CFM56-5-A1,402510,4725,70850,459
a388,CFM56-5-A1,414190,2462,38900,240
a388,CFM56-5-A1,414190,4725,72630,454
a388,CFM56-5-A1,425870,4725,74580,449
a388,CFM56-5-A1,437560,4725,76730,444
a388,CFM56-5-A1,449240,4725,79160,439
a388,CFM56-5-A1,449240,6988,110470,563
a388,CFM56-5-A1,460930,4725,81950,434
a388,CFM56-5-A1,460930,6988,118320,559
a388,CFM56-5-A1,472610,6988,116780,562
a388,CFM56-5-A1,484290,6988,120870,562
a388,CFM56-5-A1,484290,9251,162040,737
a388,CFM56-5-A1,495980,6988,125750,561
a388,CFM56-5-A1,495980,9251,164410,738
a388,CFM56-5-A1,507660,9251,168680,737
a388,CFM56-5-A1,519350,9251,173750,770
a388,CFM56-5-A1,531030,11513,210750,975
a388,CFM56-5-A1,332400,2462,32940,262
a388,CFM56-5-A1,344080,2462,33670,258
a388,CFM56-5-A1,344080,4725,63540,396
a388,CFM56-5-A1,355770,2462,34430,255
a388,CFM56-5-A1,367450,2462,35220,252
a388,CFM56-5-A1,379140,2462,36050,248
a388,CFM56-5-A1,379140,4725,67620,470
a388,CFM56-5-A1,390820,2462,36930,245
a388,CFM56-5-A1,402510,2462,37880,242
a388,CFM56-5-A1,402510,4725,70850,459
a388,CFM56-5-A1,414190,2462,38900,240
a388,CFM56-5-A1,414190,4725,72630,454
a388,CFM56-5-A1,425870,4725,74580,449
a388,CFM56-5-A1,437560,4725,76730,444
a388,CFM56-5-A1,449240,4725,79160,439
a388,CFM56-5-A1,449240,6988,110470,563
a388,CFM56-5-A1,460930,4725,81950,434
a388,CFM56-5-A1,460930,6988,118320,559
a388,CFM56-5-A1,472610,6988,116780,562
a388,CFM56-5-A1,484290,6988,120870,562
a388,CFM56-5-A1,484290,9251,162040,737
a388,CFM56-5-A1,495980,6988,125750,561
a388,CFM56-5-A1,495980,9251,164410,738
a388,CFM56-5-A1,507660,9251,168680,737
a388,CFM56-5-A1,519350,9251,173750,770
a388,CFM56-5-A1,531030,11513,210750,975
a388,CFM56-5A3,332400,2462,33060,261
a388,CFM56-5A3,344080,2462,33780,258
a388,CFM56-5A3,355770,2462,34540,254
a388,CFM56-5A3,355770,4725,64970,481
a388,CFM56-5A3,367450,2462,35320,251
a388,CFM56-5A3,367450,4725,66380,475
a388,CFM56-5A3,379140,2462,36150,248
a388,CFM56-5A3,379140,4725,67860,469
a388,CFM56-5A3,390820,2462,37030,245
a388,CFM56-5A3,390820,4725,69420,464
a388,CFM56-5A3,402510,2462,37970,242
a388,CFM56-5A3,402510,4725,71070,458
a388,CFM56-5A3,402510,6988,102240,684
a388,CFM56-5A3,414190,2462,39000,239
a388,CFM56-5A3,414190,4725,72860,453
a388,CFM56-5A3,414190,6988,104670,676
a388,CFM56-5A3,425870,4725,74810,448
a388,CFM56-5A3,425870,6988,107300,668
a388,CFM56-5A3,437560,4725,76980,443
a388,CFM56-5A3,437560,6988,110200,661
a388,CFM56-5A3,449240,4725,79430,438
a388,CFM56-5A3,449240,6988,113440,654
a388,CFM56-5A3,460930,4725,82270,433
a388,CFM56-5A3,460930,6988,117160,647
a388,CFM56-5A3,472610,6988,121500,640
a388,CFM56-5A3,484290,6988,126710,634
a388,CFM56-5A3,495980,6988,130090,628
a388,CFM56-5A3,495980,9251,165930,810
a388,CFM56-5A3,495980,11513,195090,930
a388,CFM56-5A3,507660,9251,169860,810
a388,CFM56-5A3,507660,11513,198380,928
a388,CFM56-5B4,367450,2462,33240,204
a388,CFM56-5B4,379140,2462,34150,204
a388,CFM56-5B4,390820,2462,35140,204
a388,CFM56-5B4,402510,2462,36240,204
a388,CFM56-5B4,402510,4725,70600,385
a388,CFM56-5B4,414190,2462,37530,204
a388,CFM56-5B4,414190,4725,73250,385
a388,CFM56-5B4,425870,4725,76030,385
a388,CFM56-5B4,437560,4725,79000,385
a388,CFM56-5B4,449240,4725,82140,385
a388,CFM56-5B4,449240,6988,121870,568
a388,CFM56-5B4,460930,6988,126490,568
a388,CFM56-5B4,472610,6988,130620,569
a388,CFM56-5B4,484290,6988,134110,569
a388,CFM56-5B4,484290,9251,159900,754
a388,CFM56-5B4,495980,9251,164550,754
a388,CFM56-5B4,507660,9251,168600,769
a388,CFM56-5B4,507660,11513,196910,934
a388,CFM56-5B5,332400,2462,33020,263
a388,CFM56-5B5,344080,2462,33770,259
a388,CFM56-5B5,344080,4725,63480,491
a388,CFM56-5B5,355770,2462,34550,256
a388,CFM56-5B5,355770,4725,64880,484
a388,CFM56-5B5,367450,2462,35350,253
a388,CFM56-5B5,367450,4725,66330,478
a388,CFM56-5B5,379140,2462,36200,249
a388,CFM56-5B5,379140,4725,67840,472
a388,CFM56-5B5,390820,2462,37090,246
a388,CFM56-5B5,390820,4725,69420,466
a388,CFM56-5B5,402510,2462,38050,243
a388,CFM56-5B5,402510,4725,71100,461
a388,CFM56-5B5,402510,6988,101100,594
a388,CFM56-5B5,414190,2462,39080,240
a388,CFM56-5B5,414190,4725,72900,456
a388,CFM56-5B5,414190,6988,104640,680
a388,CFM56-5B5,425870,4725,74850,450
a388,CFM56-5B5,425870,6988,107270,673
a388,CFM56-5B5,437560,4725,76990,445
