ac,eng,mass,distance,fuel,time
b739,CFM56-5-A1,53520,1146,2960,90
b739,CFM56-5-A1,53520,1619,4140,124
b739,CFM56-5-A1,53520,2092,5310,158
b739,CFM56-5-A1,53520,2565,6470,192
b739,CFM56-5-A1,53520,3038,7610,226
b739,CFM56-5-A1,53520,3511,8750,261
b739,CFM56-5-A1,55140,1146,3000,90
b739,CFM56-5-A1,55140,1619,4200,124
b739,CFM56-5-A1,55140,2092,5390,158
b739,CFM56-5-A1,55140,2565,6560,192
b739,CFM56-5-A1,55140,3038,7730,226
b739,CFM56-5-A1,55140,3511,8880,261
b739,CFM56-5-A1,55140,3984,10010,296
b739,CFM56-5-A1,56750,1146,3040,89
b739,CFM56-5-A1,56750,1619,4260,123
b739,CFM56-5-A1,56750,2092,5460,158
b739,CFM56-5-A1,56750,2565,6660,192
b739,CFM56-5-A1,56750,3038,7850,226
b739,CFM56-5-A1,56750,3511,9000,261
b739,CFM56-5-A1,56750,3984,10150,296
b739,CFM56-5-A1,56750,4458,11280,332
b739,CFM56-5-A1,58370,1146,3080,89
b739,CFM56-5-A1,58370,1619,4320,123
b739,CFM56-5-A1,58370,2092,5540,157
b739,CFM56-5-A1,58370,2565,6760,192
b739,CFM56-5-A1,58370,3038,7980,226
b739,CFM56-5-A1,58370,3511,9140,261
b739,CFM56-5-A1,58370,3984,10300,296
b739,CFM56-5-A1,58370,4458,11450,332
b739,CFM56-5-A1,59990,1146,3120,89
b739,CFM56-5-A1,59990,1619,4380,123
b739,CFM56-5-A1,59990,2092,5620,157
b739,CFM56-5-A1,59990,2565,6870,192
b739,CFM56-5-A1,59990,3038,8100,226
b739,CFM56-5-A1,59990,3511,9270,261
b739,CFM56-5-A1,59990,3984,10450,296
b739,CFM56-5-A1,59990,4458,11670,331
b739,CFM56-5-A1,61610,1146,3170,89
b739,CFM56-5-A1,61610,1619,4440,123
b739,CFM56-5-A1,61610,2092,5710,157
b739,CFM56-5-A1,61610,2565,6990,191
b739,CFM56-5-A1,61610,3038,8220,226
b739,CFM56-5-A1,61610,3511,9410,261
b739,CFM56-5-A1,61610,3984,10610,296
b739,CFM56-5-A1,61610,4458,11910,331
b739,CFM56-5-A1,63220,1619,4510,123
b739,CFM56-5-A1,63220,2092,5800,157
b739,CFM56-5-A1,63220,2565,7120,191
b739,CFM56-5-A1,63220,3038,8330,226
b739,CFM56-5-A1,63220,3511,9540,260
b739,CFM56-5-A1,63220,3984,10830,296
b739,CFM56-5-A1,63220,4458,12170,331
b739,CFM56-5-A1,64840,1146,3250,89
b739,CFM56-5-A1,64840,1619,4570,123
b739,CFM56-5-A1,64840,2092,5890,157
b739,CFM56-5-A1,64840,2565,7210,192
b739,CFM56-5-A1,64840,3038,8440,225
b739,CFM56-5-A1,64840,3511,9670,260
